0	1.6e-05	2.84367e-06
1	1.5e-05	4.01593e-06
2	4e-05	0.00404866
3	0.0001	716.876
4	3e-06	0.0379631
5	1.2e-05	0.00984223
6	5e-09	3.98552e-06
7	3e-07	0.152298
